ID,Target Pressure (Bar)
133,0.16332667
134,0.13765617
135,0.12600732
136,0.12768593
137,0.11950114
138,0.08050175
139,0.07925615
140,0.07117656
141,0.06653274
142,0.06519799
143,0.06813162
144,0.7413635
145,0.5107275
146,0.38158205
147,0.67252195
148,0.4600926
149,0.33535132
150,0.44822878
151,0.3252511
152,0.21887887
153,0.4069805
154,0.27144682
155,0.2133196
156,0.16746032
157,0.15388165
158,0.122662604
159,0.15629423
160,0.115039214
161,0.07647336
162,0.119184494
163,0.1120162
164,0.10484788
165,0.09793165
166,0.09660415
167,0.09527668
168,0.061714977
169,0.06102517
170,0.06168652
171,0.6056482
172,0.43604258
173,0.28900808
174,1.2366832
175,0.79252577
176,0.48617285
177,0.7294078
178,0.4873376
179,0.40128526
180,0.31051636
181,0.23772506
182,0.21447785
183,0.17046322
184,0.1883227
185,0.17328614
186,0.20542377
187,0.16733164
188,0.14640272
189,0.06523195
190,0.06494639
191,0.062178124
192,0.063473485
193,0.069494024
194,0.06352425
195,0.0647515
196,0.07318448
197,0.06712901
198,0.46453172
199,0.3466297
200,0.21802515
201,0.3819895
202,0.264996
203,0.18815081
204,0.3006634
205,0.21034211
206,0.16045408
207,0.25908625
208,0.19648638
209,0.14818487
210,0.10580617
211,0.08468229
212,0.06772592
213,0.1234171
214,0.0831029
215,0.06019199
216,0.06408359
217,0.06814345
218,0.07220328
219,0.049543515
220,0.05360338
221,0.057663247
222,0.03534936
223,0.04043666
224,0.04552395
225,0.19072832
226,0.31483817
227,0.3235711
228,0.113792345
229,0.15634963
230,0.20625128
231,0.094422966
232,0.102506995
233,0.11059104
234,0.21934155
235,0.21068496
236,0.20133361
237,0.16226782
238,0.11401467
239,0.09696016
240,0.09178769
241,0.0893233
242,0.0868589
243,0.20507379
244,0.19886178
245,0.18244494
246,0.20564458
247,0.19724494
248,0.19117826
249,0.26531917
250,0.22415103
251,0.21123272
252,4.0969553
253,1.6853281
254,1.1723865
255,3.9537911
256,1.9437248
257,1.1843593
258,3.298768
259,1.6126416
260,1.0947993
261,1.4288311
262,0.984493
263,0.54823637
264,0.4312665
265,0.43239635
266,0.42150858
267,0.7208055
268,0.47545826
269,0.28446043
270,0.05919578
271,0.060721107
272,0.07219029
273,0.0463697
274,0.051029734
275,0.05785132
276,0.03749618
277,0.045479633
278,0.053889457
279,0.4172839
280,0.37611198
281,0.32040417
282,0.320754
283,0.2565461
284,0.23271537
285,0.21747445
286,0.1929859
287,0.17840871
288,0.2377704
289,0.22375958
290,0.21315517
291,0.16805674
292,0.117442355
293,0.08976337
294,0.08946648
295,0.08386123
296,0.07833728
297,0.18497887
298,0.18773872
299,0.19049849
300,0.1747498
301,0.17750964
302,0.1802694
303,0.16452074
304,0.16971129
305,0.21289952
306,1.7246097
307,1.6027648
308,1.473114
309,1.4225491
310,1.2923197
311,1.1620904
312,1.1115255
313,0.9812962
314,0.8545697
315,0.8713324
316,0.7406846
317,0.6337395
318,0.4801096
319,0.44455075
320,0.40316853
321,0.35909685
322,0.32978153
323,0.30046624
324,0.100825265
325,0.09910448
326,0.10241156
327,0.09753463
328,0.09264904
329,0.09434644
330,0.09424396
331,0.09389151
332,0.104756586
333,0.84467924
334,0.5451548
335,0.45612133
336,0.5898887
337,0.48916072
338,0.39171657
339,0.5164638
340,0.43041155
341,0.33017966
342,0.40265408
343,0.30477232
344,0.23902218
345,0.19045906
346,0.17599413
347,0.16451338
348,0.18848348
349,0.15762883
350,0.12559938
351,0.17031679
352,0.16660891
353,0.16290101
354,0.14986226
355,0.15162657
356,0.15356421
357,0.07568483
358,0.07426829
359,0.07288076
360,0.6926484
361,0.5910467
362,0.4991788
363,2.289895
364,1.403815
365,1.0421863
366,1.1006703
367,0.8368207
368,0.5888658
369,0.46838835
370,0.366232
371,0.29697496
372,0.24765429
373,0.37511212
374,0.28037444
375,0.30589506
376,0.2338879
377,0.2063139
378,0.12695545
379,0.119608074
380,0.11226076
381,0.1166137
382,0.10926637
383,0.101919025
384,0.106272
385,0.09892471
386,0.09157738
387,1.0689485
388,0.5949607
389,0.43759948
390,0.80573577
391,0.49997613
392,0.32692498
393,0.6007205
394,0.41773367
395,0.24924341
396,0.47518593
397,0.2936263
398,0.21887241
399,0.18574125
400,0.17240608
401,0.15737413
402,0.19651058
403,0.15190583
404,0.11619015
405,0.107633665
406,0.104989946
407,0.102441326
408,0.085198134
409,0.08081841
410,0.07643862
411,0.07281664
412,0.071306534
413,0.069618754
414,0.7703905
415,0.5348195
416,0.41032586
417,0.5809193
418,0.50708246
419,0.37861592
420,0.5128058
421,0.38898838
422,0.27535868
423,0.45270136
424,0.34914201
425,0.2205071
426,0.17110515
427,0.16835469
428,0.14034939
429,0.16950881
430,0.13378313
431,0.098057464
432,0.15026662
433,0.15176566
434,0.15382051
435,0.12173772
436,0.123138875
437,0.12454015
438,0.093208835
439,0.09461008
440,0.09601128
441,0.5530938
442,0.50202745
443,0.4498823
444,0.4492515
445,0.40678388
446,0.35723594
447,0.36776322
448,0.32842255
449,0.2898932
450,0.33372062
451,0.28316092
452,0.25321326
453,0.21545061
454,0.20787467
455,0.19097273
456,0.17959124
457,0.17189166
458,0.16419213
459,0.045826167
460,0.048104387
461,0.05079627
462,0.039925035
463,0.043294802
464,0.047534015
465,0.036098
466,0.04033715
467,0.045668162
468,0.17808825
469,0.21581316
470,0.19544898
471,0.20846051
472,0.1887673
473,0.16703762
474,0.17428234
475,0.15196362
476,0.12964489
477,0.173561
478,0.15952101
479,0.13496841
480,0.1006675
481,0.09146806
482,0.08212884
483,0.08319801
484,0.07751589
485,0.07183384
486,0.18965381
487,0.19160461
488,0.1935554
489,0.15378751
490,0.15488838
491,0.15160473
492,0.116701946
493,0.11296487
494,0.109091
495,1.3290026
496,1.1048208
497,0.8806398
498,1.1427007
499,0.9593899
500,0.7602258
501,0.7212815
502,0.58210427
503,0.5259626
504,0.56766295
505,0.50824195
506,0.4494404
507,0.33854556
508,0.33470592
509,0.25594762
510,0.25114703
511,0.22742128
512,0.20677069
513,0.10256292
514,0.09601106
515,0.09406264
516,0.06768614
517,0.067175046
518,0.066938944
519,0.057764523
520,0.057756696
521,0.06205088
522,0.3849782
523,0.29085034
524,0.23212083
525,0.3908142
526,0.32940662
527,0.27985826
528,0.32331547
529,0.27306694
530,0.22831275
531,0.19716424
532,0.18795757
533,0.17875089
534,0.14062077
535,0.14237344
536,0.11402229
537,0.12151858
538,0.112204045
539,0.105443776
540,0.060026824
541,0.064206235
542,0.07207321
543,0.06672109
544,0.07276788
545,0.08121368
546,0.07341538
547,0.082418576
548,0.090780154
549,0.20349404
550,0.30330458
551,0.26914114
552,0.3035255
553,0.26972023
554,0.22920877
555,0.2532401
556,0.21806492
557,0.20665014
558,0.19772406
559,0.18629883
560,0.17479837
561,0.13177456
562,0.12483515
563,0.11789578
564,0.11205037
565,0.10782251
566,0.10359462
567,0.052585468
568,0.05341276
569,0.07251471
570,0.053992283
571,0.058263917
572,0.07882685
573,0.05611389
574,0.06489794
575,0.085139036
576,0.30012172
577,0.22227347
578,0.1788665
579,0.25503898
580,0.19764958
581,0.1531924
582,0.22557166
583,0.17302574
584,0.1282096
585,0.19992954
586,0.14686759
587,0.10317778
588,0.07985212
589,0.072886534
590,0.069163084
591,0.08845729
592,0.07073991
593,0.06405344
594,0.15619114
595,0.16029859
596,0.16440703
597,0.10636887
598,0.10962735
599,0.11288585
600,0.07246679
601,0.07424921
602,0.07603167
603,1.1157448
604,0.96152914
605,0.8073138
606,0.8543462
607,0.74362373
608,0.6329012
609,0.52831465
610,0.49505776
611,0.43100336
612,0.4876307
613,0.44806373
614,0.40849692
615,0.3143276
616,0.26257253
617,0.18635243
618,0.18070105
619,0.16236845
620,0.14403589
621,0.2041077
622,0.19915855
623,0.19420937
624,0.17853454
625,0.17705145
626,0.17563553
627,0.12653762
628,0.12508616
629,0.12369864
630,1.7049463
631,1.3133072
632,0.9425232
633,2.3399756
634,1.6103323
635,1.3158718
636,1.34599
637,1.0779728
638,0.80014795
639,0.84105617
640,0.5894806
641,0.49422273
642,0.3906258
643,0.4287747
644,0.3355964
645,0.36988774
646,0.29930604
647,0.22744495
648,0.068919525
649,0.070868105
650,0.072165996
651,0.06524712
652,0.06443039
653,0.06318553
654,0.06365359
655,0.062957965
656,0.062067505
657,0.548537
658,0.40065366
659,0.23911728
660,0.5782656
661,0.47010836
662,0.2959442
663,0.5035713
664,0.38138705
665,0.2660405
666,0.32538426
667,0.21125637
668,0.16491532
669,0.11769517
670,0.12491885
671,0.12496884
672,0.1699428
673,0.1255417
674,0.08557856
675,0.23009217
676,0.22850144
677,0.2263619
678,0.2659592
679,0.24297991
680,0.22380418
681,0.1519199
682,0.14182411
683,0.13745509
684,1.7967765
685,1.513319
686,1.2509158
687,3.1149733
688,1.9777081
689,1.4701614
690,1.4328166
691,1.2212708
692,1.0097246
693,0.9113072
694,0.6401835
695,0.5790706
696,0.4792118
697,0.52201307
698,0.4422357
699,0.42755052
700,0.37707677
701,0.32660317
702,0.056717798
703,0.05514335
704,0.06970219
705,0.044530466
706,0.046491742
707,0.053486113
708,0.03492879
709,0.042255916
710,0.04990766
711,0.35514385
712,0.24485534
713,0.21496333
714,0.25277284
715,0.2106839
716,0.1713998
717,0.20719388
718,0.16790986
719,0.12862583
720,0.21360439
721,0.16528568
722,0.13003205
723,0.08839154
724,0.072758675
725,0.0612233
726,0.07005526
727,0.05985374
728,0.053304873
729,0.0881166
730,0.0828338
731,0.081751175
732,0.05378139
733,0.04934725
734,0.045616943
735,0.030265607
736,0.025720224
737,0.032014504
738,0.6892739
739,0.4785976
740,0.3548407
741,0.43187445
742,0.35109794
743,0.1970977
744,0.15168346
745,0.13101381
746,0.117770866
747,0.37666148
748,0.28013837
749,0.17879198
750,0.13681896
751,0.08723914
752,0.063136905
753,0.08915831
754,0.06493287
755,0.053767167
756,0.10391259
757,0.10729508
758,0.11067754
759,0.097653
760,0.10203759
761,0.10525474
762,0.059491415
763,0.06180649
764,0.06412157
765,0.51049095
766,0.47240266
767,0.4249681
768,0.8603736
769,0.71381974
770,0.6360388
771,0.5848273
772,0.5414188
773,0.49801034
774,0.24462724
775,0.22989383
776,0.21517628
777,0.17252219
778,0.2579223
779,0.21189779
780,0.19233638
781,0.17840484
782,0.1644734
783,0.08921592
784,0.076499745
785,0.06491554
786,0.056097697
787,0.054214425
788,0.051929772
789,0.034631312
790,0.03296479
791,0.0359817
792,0.52342635
793,0.29565817
794,0.17267212
795,0.53264135
796,0.35162705
797,0.19134966
798,0.3274318
799,0.18990648
800,0.14359999
801,0.2873564
802,0.16009971
803,0.10698593
804,0.08565347
805,0.08088454
806,0.060786605
807,0.09769447
808,0.05413588
809,0.04117863
810,0.06988776
811,0.07591866
812,0.10193755
813,0.06267241
814,0.067320295
815,0.07311199
816,0.05918297
817,0.066553324
818,0.07161007
819,0.44884846
820,0.3717666
821,0.29579565
822,0.3946404
823,0.31943256
824,0.23925287
825,0.29644734
826,0.22300807
827,0.18767186
828,0.23372357
829,0.19300002
830,0.17919028
831,0.15492864
832,0.11386501
833,0.09282365
834,0.108670436
835,0.08869888
836,0.082765445
837,0.18758987
838,0.1863921
839,0.18519434
840,0.5930409
841,0.43750232
842,0.22665787
843,0.15096116
844,0.15411831
845,0.15727533
846,3.6582055
847,2.6656992
848,1.6731908
849,5.0333347
850,4.667947
851,3.9395776
852,3.9924893
853,3.358535
854,2.7113607
855,0.99346304
856,0.7926451
857,0.5918271
858,0.45896286
859,0.9236325
860,0.6748181
861,0.59473443
862,0.48587555
863,0.44400388
864,0.078464404
865,0.09612571
866,0.113786995
867,0.056555804
868,0.05651892
869,0.056482043
870,0.04947183
871,0.050883222
872,0.050846353
873,0.38860288
874,0.34682012
875,0.3077704
876,0.27512154
877,0.22117287
878,0.18202384
879,0.17901263
880,0.15250278
881,0.12920131
882,0.20711657
883,0.19797732
884,0.18883808
885,0.14436299
886,0.09376638
887,0.07651803
888,0.076413594
889,0.066428944
890,0.057825122
891,0.1193281
892,0.111461565
893,0.1066851
894,0.11538878
895,0.10656074
896,0.10007247
897,0.111449465
898,0.10262148
899,0.08985329
900,1.0890185
901,0.52744406
902,0.2895789
903,0.9314463
904,0.5019528
905,0.31665015
906,0.7663881
907,0.43470937
908,0.26993892
909,0.5155627
910,0.32239506
911,0.20340942
912,0.15834466
913,0.1652574
914,0.15139547
915,0.21005899
916,0.15894994
917,0.10933244
918,0.1811451
919,0.18546112
920,0.18977708
921,0.13952209
922,0.14318435
923,0.14676562
924,0.10348204
925,0.10369985
926,0.103942275
927,1.5922137
928,1.4187157
929,1.2353233
930,1.3427956
931,1.1679832
932,0.99317044
933,0.90941954
934,0.7390424
935,0.5840118
936,0.7408605
937,0.60855556
938,0.5408493
939,0.40236333
940,0.3640746
941,0.2702606
942,0.24380827
943,0.20388675
944,0.18827146
945,0.055112477
946,0.054426365
947,0.05374023
948,0.044936277
949,0.044250123
950,0.048211988
951,0.034863994
952,0.03996601
953,0.046335585
954,0.4113599
955,0.31827158
956,0.23204765
957,0.2713491
958,0.19370723
959,0.16539767
960,0.17422417
961,0.1485537
962,0.12288325
963,0.1805085
964,0.15483801
965,0.12855887
966,0.08828979
967,0.05453527
968,0.04690882
969,0.046837263
970,0.040942676
971,0.041092187
972,0.19293495
973,0.19116835
974,0.18940188
975,0.15317303
976,0.15588634
977,0.15863185
978,0.07259878
979,0.0753911
980,0.07818343
981,0.92742914
982,0.68522555
983,0.58688444
984,1.4834476
985,1.3343424
986,1.1852369
987,0.9893512
988,0.8344669
989,0.6801443
990,0.47041774
991,0.40182146
992,0.333225
993,0.27144065
994,0.42450884
995,0.26868248
996,0.26537055
997,0.23302245
998,0.2132448
999,0.061145578
1000,0.06874261
1001,0.0950091
1002,0.051328693
1003,0.059796385
1004,0.064289115
1005,0.04687752
1006,0.055345222
1007,0.062230784
1008,0.35482213
1009,0.25870526
1010,0.21512957
1011,0.28938293
1012,0.2060541
1013,0.17077816
1014,0.19675879
1015,0.16148275
1016,0.1262068
1017,0.19138177
1018,0.16368699
1019,0.17338584
1020,0.15101829
1021,0.09035668
1022,0.07415532
1023,0.085682034
1024,0.07636957
1025,0.060723353
1026,0.094928294
1027,0.09330778
1028,0.10206759
1029,0.06995776
1030,0.07099216
1031,0.07421966
1032,0.06051015
1033,0.064681165
1034,0.06918036
1035,0.49277073
1036,0.43482673
1037,0.37153798
1038,0.47059596
1039,0.4131501
1040,0.35168707
1041,0.37655902
1042,0.3238892
1043,0.2699406
1044,0.26155213
1045,0.2059476
1046,0.18346581
1047,0.14170618
1048,0.1595114
1049,0.15534626
1050,0.15306316
1051,0.14525712
1052,0.13527255
1053,0.060394596
1054,0.061434574
1055,0.06247462
1056,0.049043328
1057,0.051345643
1058,0.057074048
1059,0.042038735
1060,0.047767166
1061,0.053495593
1062,0.43359485
1063,0.36753857
1064,0.3140843
1065,0.29498786
1066,0.2441896
1067,0.19944622
1068,0.19116037
1069,0.17219332
1070,0.15322635
1071,0.20485562
1072,0.18588862
1073,0.16692163
1074,0.12770566
1075,0.08858378
1076,0.07418057
1077,0.072438255
1078,0.06825874
1079,0.064079314
1080,0.049140744
1081,0.056429405
1082,0.07052471
1083,0.04671417
1084,0.051882185
1085,0.069874465
1086,0.047180403
1087,0.05396674
1088,0.07147898
1089,0.25827
1090,0.27837226
1091,0.2509272
1092,0.25734523
1093,0.24298601
1094,0.22065327
1095,0.2309381
1096,0.21077481
1097,0.18711479
1098,0.21829657
1099,0.20324734
1100,0.17815615
1101,0.13085946
1102,0.10573055
1103,0.09135441
1104,0.0914287
1105,0.07919004
1106,0.076693974
1107,0.22641858
1108,0.2273058
1109,0.22819299
1110,0.2011781
1111,0.20206527
1112,0.20295255
1113,0.16832466
1114,0.17039943
1115,0.17247403
1116,1.2700311
1117,1.3650885
1118,1.2573897
1119,1.2204671
1120,1.1127682
1121,1.0050691
1122,0.9681468
1123,0.86044765
1124,0.7571152
1125,0.92218006
1126,0.8064557
1127,0.7141751
1128,0.529515
1129,0.47174653
1130,0.40851653
1131,0.3396074
1132,0.32300794
1133,0.30640832
1134,0.15412404
1135,0.1559365
1136,0.15842512
1137,0.1332591
1138,0.13372034
1139,0.13418162
1140,0.1123942
1141,0.11285542
1142,0.1133167
1143,1.172849
1144,0.7775169
1145,0.522334
1146,0.9287482
1147,0.6593798
1148,0.512256
1149,0.66582423
1150,0.5315284
1151,0.42434844
1152,0.5506119
1153,0.4352621
1154,0.34373096
1155,0.23556146
1156,0.23057353
1157,0.20386562
1158,0.2626055
1159,0.19731732
1160,0.16060445
1161,0.051899526
1162,0.05960977
1163,0.06811911
1164,0.05719593
1165,0.06659034
1166,0.0759847
1167,0.06506159
1168,0.07445605
1169,0.08578694
1170,0.20798096
1171,0.22051834
1172,0.21446055
1173,0.20650099
1174,0.20006637
1175,0.19400853
1176,0.18567224
1177,0.18013537
1178,0.18038425
1179,0.15995009
1180,0.15942593
1181,0.15967476
1182,0.13932115
1183,0.13313594
1184,0.12695074
1185,0.10140857
1186,0.1016574
1187,0.10190627
1188,0.12768817
1189,0.13125667
1190,0.13482514
1191,0.091189355
1192,0.093515456
1193,0.09584159
1194,0.076635905
1195,0.07779883
1196,0.07879962
1197,0.8865312
1198,0.69354945
1199,0.5679737
1200,0.69844466
1201,0.5517356
1202,0.4670353
1203,0.49242744
1204,0.40772706
1205,0.34017724
1206,0.46158174
1207,0.39360088
1208,0.32272834
1209,0.21812017
1210,0.201324
1211,0.16713178
1212,0.16926944
1213,0.144142
1214,0.12262567
1215,0.08996186
1216,0.08673426
1217,0.11296262
1218,0.07384328
1219,0.071417786
1220,0.08440551
1221,0.07257374
1222,0.07531327
1223,0.088393755
1224,0.75856054
1225,0.51867205
1226,0.40454948
1227,0.549982
1228,0.44017714
1229,0.32896593
1230,0.4795469
1231,0.36447814
1232,0.2532036
1233,0.41298455
1234,0.31677446
1235,0.23263322
1236,0.18402684
1237,0.14152913
1238,0.1158198
1239,0.18688516
1240,0.13715929
1241,0.08768022
1242,0.17429027
1243,0.17632705
1244,0.17836383
1245,0.11619924
1246,0.11560712
1247,0.11999147
1248,0.081066504
1249,0.089554965
1250,0.09761756
1251,0.63901395
1252,0.9091057
1253,0.80242527
1254,0.48844662
1255,0.6011515
1256,0.57707727
1257,0.391427
1258,0.48686662
1259,0.46016076
1260,0.57240725
1261,0.5455867
1262,0.51781
1263,0.39841285
1264,0.28612453
1265,0.22624174
1266,0.19197103
1267,0.18447095
1268,0.17697097
1269,0.10629645
1270,0.102394074
1271,0.098491654
1272,0.06478283
1273,0.0652353
1274,0.06555957
1275,0.043480583
1276,0.045989424
1277,0.05341051
1278,0.38848603
1279,0.28670463
1280,0.26573944
1281,0.53298914
1282,0.43254346
1283,0.35485455
1284,0.35644776
1285,0.27813077
1286,0.20839134
1287,0.24579556
1288,0.22360961
1289,0.20264444
1290,0.15862972
1291,0.16364351
1292,0.11871883
1293,0.13244644
1294,0.10508389
1295,0.08649309
1296,0.053273965
1297,0.05410407
1298,0.061196946
1299,0.04787713
1300,0.054512452
1301,0.06248485
1302,0.04806527
1303,0.055962745
1304,0.06386025
1305,0.36180538
1306,0.24929984
1307,0.17066857
1308,0.26952225
1309,0.17709234
1310,0.13633233
1311,0.19024509
1312,0.1458648
1313,0.10510484
1314,0.18233281
1315,0.14157279
1316,0.10081275
1317,0.087886885
1318,0.07980418
1319,0.07309125
1320,0.08198457
1321,0.071802415
1322,0.067309245
1323,0.060760073
1324,0.05470131
1325,0.04866291
1326,0.046307214
1327,0.045966554
1328,0.045876265
1329,0.03401936
1330,0.03434362
1331,0.040416636
1332,0.2716648
1333,0.22583973
1334,0.18735994
1335,0.32309875
1336,0.24291195
1337,0.20582812
1338,0.23084766
1339,0.20156851
1340,0.17228943
1341,0.18652046
1342,0.14913937
1343,0.11364499
1344,0.07692589
1345,0.08840711
1346,0.07082495
1347,0.08458493
1348,0.057189964
1349,0.04334702
1350,0.20672497
1351,0.20288534
1352,0.19953263
1353,0.15281944
1354,0.15226142
1355,0.15170331
1356,0.09666228
1357,0.09826015
1358,0.09434029
1359,1.594491
1360,1.2691107
1361,0.94373053
1362,1.2603105
1363,1.0301824
1364,0.8211536
1365,0.8017648
1366,0.62918043
1367,0.5105209
1368,0.83239007
1369,0.58185226
1370,0.5117446
1371,0.39532992
1372,0.3410589
1373,0.25476488
1374,0.24478255
1375,0.23063546
1376,0.21948224
1377,0.1310032
1378,0.12070714
1379,0.11041102
1380,0.08530679
1381,0.08038163
1382,0.07545644
1383,0.06466106
1384,0.06315369
1385,0.06164631
1386,0.4525165
1387,0.3267878
1388,0.22919874
1389,0.4861397
1390,0.4142818
1391,0.32605666
1392,0.39811832
1393,0.32626027
1394,0.2551516
1395,0.29392326
1396,0.20398824
1397,0.18754403
1398,0.15506747
1399,0.18493593
1400,0.16339657
1401,0.17251718
1402,0.15486972
1403,0.1282645
1404,0.1988902
1405,0.20164996
1406,0.20440978
1407,0.18172273
1408,0.18448251
1409,0.18724228
1410,0.16455531
1411,0.16731507
1412,0.17007484
1413,1.7457906
1414,1.615561
1415,1.4853318
1416,1.3956215
1417,1.265392
1418,1.1351625
1419,1.0454518
1420,0.9175955
1421,0.79075533
1422,0.8962408
1423,0.7654655
1424,0.6189118
1425,0.48401612
1426,0.4331231
1427,0.3778926
1428,0.3247058
1429,0.29280064
1430,0.26089555
1431,0.1534417
1432,0.15254517
1433,0.16716379
1434,0.085262336
1435,0.06962813
1436,0.0677659
1437,0.06663043
1438,0.0650474
1439,0.06346436
1440,0.62326556
1441,0.5787113
1442,0.534157
1443,0.6226871
1444,0.54374695
1445,0.49744028
1446,0.46535635
1447,0.42133307
1448,0.37730965
1449,0.41794816
1450,0.36853182
1451,0.31911555
1452,0.2515269
1453,0.23488408
1454,0.19883324
1455,0.18614101
1456,0.16936944
1457,0.1525979
1458,0.15511733
1459,0.14752647
1460,0.13942094
1461,0.10355419
1462,0.1013073
1463,0.09647322
1464,0.055044495
1465,0.05359021
1466,0.052135922
1467,0.99139076
1468,0.5865984
1469,0.38429704
1470,1.1828457
1471,0.7624892
1472,0.47621447
1473,0.6710093
1474,0.43877038
1475,0.3121569
1476,0.47448823
1477,0.28174993
1478,0.22282408
1479,0.17880936
1480,0.19360726
1481,0.14022383
1482,0.18311074
1483,0.1403822
1484,0.097653724
1485,0.08995932
1486,0.08592491
1487,0.07553781
1488,0.07073514
1489,0.06686143
1490,0.06287354
1491,0.05854783
1492,0.054593362
1493,0.051941883
1494,0.6441703
1495,0.43241307
1496,0.2507059
1497,0.5869535
1498,0.40249014
1499,0.24726525
1500,0.42131424
1501,0.2515211
1502,0.15843865
1503,0.3635517
1504,0.24108303
1505,0.13765348
1506,0.10684716
1507,0.103564925
1508,0.07789656
1509,0.1279557
1510,0.09424631
1511,0.06779528
1512,0.15888838
1513,0.15900752
1514,0.15582034
1515,0.1518139
1516,0.15249823
1517,0.15318257
1518,0.15218014
1519,0.15219648
1520,0.16110829
1521,1.4708171
1522,1.1701918
1523,0.8695665
1524,1.4007211
1525,1.1072294
1526,0.81373745
1527,1.1537927
1528,0.9140111
1529,0.6955099
1530,0.57754886
1531,0.51625663
1532,0.46022186
1533,0.3488096
1534,0.31702188
1535,0.30539066
1536,0.32563055
1537,0.26689908
1538,0.21288618
1539,0.07539451
1540,0.07535232
1541,0.0733248
1542,0.06345691
1543,0.06303686
1544,0.06566988
1545,0.059425212
1546,0.059920363
1547,0.06846289
1548,0.72750795
1549,0.49032778
1550,0.3696542
1551,0.5296695
1552,0.39995992
1553,0.29999697
1554,0.42585105
1555,0.32432812
1556,0.22280523
1557,0.37119576
1558,0.26823652
1559,0.20147869
1560,0.15817882
1561,0.13804004
1562,0.11479868
1563,0.14577007
1564,0.109785646
1565,0.08305783
1566,0.1565384
1567,0.15476537
1568,0.1477239
1569,0.12463063
1570,0.12130354
1571,0.11799955
1572,0.09670454
1573,0.09340046
1574,0.09009646
1575,0.9269625
1576,0.57898796
1577,0.45823842
1578,0.83291966
1579,0.59762585
1580,0.49084416
1581,0.576704
1582,0.4824462
1583,0.4197322
1584,0.50485814
1585,0.4148253
1586,0.2989
1587,0.20468417
1588,0.26723793
1589,0.2007196
1590,0.26003718
1591,0.19926977
1592,0.16529498
1593,0.08947733
1594,0.079514295
1595,0.06794597
1596,0.071338676
1597,0.06908973
1598,0.06680507
1599,0.056378234
1600,0.053883098
1601,0.05468269
1602,0.5232891
1603,0.3021208
1604,0.22458705
1605,0.89330995
1606,0.49756974
1607,0.3269199
1608,0.54658794
1609,0.38296863
1610,0.26320827
1611,0.31137577
1612,0.20397948
1613,0.16149202
1614,0.13416283
1615,0.13953608
1616,0.14036068
1617,0.19155698
1618,0.1442896
1619,0.10073106
1620,0.08819187
1621,0.08814737
1622,0.0885282
1623,0.043216445
1624,0.043291003
1625,0.04786434
1626,0.02325496
1627,0.028430462
1628,0.03360598
1629,0.4002139
1630,0.28381988
1631,0.24963138
1632,0.30337048
1633,0.23154537
1634,0.2055175
1635,0.20329158
1636,0.17554638
1637,0.15513718
1638,0.22979599
1639,0.19088422
1640,0.16551922
1641,0.12424384
1642,0.12243377
1643,0.10741713
1644,0.09529635
1645,0.08938584
1646,0.08347548
1647,0.11961612
1648,0.13035595
1649,0.14109579
1650,0.09562166
1651,0.10636162
1652,0.116139546
1653,0.077673614
1654,0.08208267
1655,0.09503207
1656,0.44474465
1657,0.41817144
1658,0.3915983
1659,0.389176
1660,0.36260283
1661,0.3360297
1662,0.3416852
1663,0.3085722
1664,0.27370375
1665,0.26415423
1666,0.2517614
